season,week,contestant,total_score,avg_score,n_judges,status,placement,voting_method,is_finalist,estimated_vote_prop,vote_certainty
9,1,Melissa Joan Hart,24.0,8.0,3,active,9,percentage,False,0.06250000000000044,0.0
9,1,Mark Dacascos,28.9998,9.6666,3,active,6,percentage,False,0.06250000000000044,0.0
9,1,Chuck Liddell,22.0,7.333333333333333,3,active,11,percentage,False,0.06250000000000044,0.0
9,1,Natalie Coughlin,26.9998,8.999933333333333,3,active,10,percentage,False,0.06250000000000044,0.0
9,1,Louie Vito,26.9998,8.999933333333333,3,active,8,percentage,False,0.06250000000000044,0.0
9,1,Michael Irvin,19.0,6.333333333333333,3,active,7,percentage,False,0.06283316912907182,0.0
9,1,Joanna Krupa,33.9999,11.3333,3,active,4,percentage,False,0.06250000000000044,0.0
9,1,Kathy Ireland,19.9999,6.666633333333333,3,active,14,percentage,False,0.06250000000000044,0.0
9,1,Tom DeLay,19.9999,6.666633333333333,3,active,13,percentage,False,0.06250000000000044,0.0
9,1,Macy Gray,18.9999,6.3333,3,eliminated_this_week,15,percentage,False,0.0623334154354612,0.0
9,1,Aaron Carter,31.999899999999997,10.666633333333332,3,active,5,percentage,False,0.06250000000000044,0.0
9,1,Mya,30.999899999999997,10.3333,3,active,2,percentage,True,0.06250000000000044,0.0
9,1,Donny Osmond,29.999899999999997,9.999966666666666,3,active,1,percentage,True,0.06250000000000044,0.0
9,1,Kelly Osbourne,30.9998,10.333266666666667,3,active,3,percentage,True,0.06250000000000044,0.0
9,2,Debi Mazar,21.0,7.0,3,active,12,percentage,False,0.07142857142857117,0.010000000000000009
9,2,Melissa Joan Hart,19.0,6.333333333333333,3,active,9,percentage,False,0.07142857142857117,0.010000000000000009
9,2,Mark Dacascos,21.0,7.0,3,active,6,percentage,False,0.07142857142857117,0.010000000000000009
9,2,Chuck Liddell,19.0,6.333333333333333,3,active,11,percentage,False,0.07142857142857117,0.010000000000000009
9,2,Natalie Coughlin,21.0,7.0,3,active,10,percentage,False,0.07142857142857117,0.010000000000000009
9,2,Louie Vito,19.0,6.333333333333333,3,active,8,percentage,False,0.07142857142857117,0.010000000000000009
9,2,Michael Irvin,20.0,6.666666666666667,3,active,7,percentage,False,0.07142857142857117,0.010000000000000009
9,2,Joanna Krupa,20.0,6.666666666666667,3,active,4,percentage,False,0.07142857142857117,0.010000000000000009
9,2,Kathy Ireland,18.0,6.0,3,eliminated_this_week,14,percentage,False,0.07092857142857295,0.010000000000000009
9,2,Tom DeLay,18.0,6.0,3,active,13,percentage,False,0.07192857142857295,0.010000000000000009
9,2,Aaron Carter,27.0,9.0,3,active,5,percentage,False,0.07142857142857117,0.010000000000000009
9,2,Mya,27.0,9.0,3,active,2,percentage,True,0.07142857142857117,0.010000000000000009
9,2,Donny Osmond,25.0,8.333333333333334,3,active,1,percentage,True,0.07142857142857117,0.010000000000000009
9,2,Kelly Osbourne,19.0,6.333333333333333,3,active,3,percentage,True,0.07142857142857117,0.010000000000000009
9,3,Debi Mazar,17.0,5.666666666666667,3,eliminated_this_week,12,percentage,False,0.0697964619357636,0.010000000000000009
9,3,Melissa Joan Hart,19.0,6.333333333333333,3,active,9,percentage,False,0.07692307692314689,0.010000000000000009
9,3,Mark Dacascos,18.0,6.0,3,active,6,percentage,False,0.07692307692314689,0.010000000000000009
9,3,Chuck Liddell,17.0,5.666666666666667,3,active,11,percentage,False,0.07692307692314689,0.010000000000000009
9,3,Natalie Coughlin,26.0,8.666666666666666,3,active,10,percentage,False,0.07692307692314689,0.010000000000000009
9,3,Louie Vito,20.0,6.666666666666667,3,active,8,percentage,False,0.07692307692314689,0.010000000000000009
9,3,Michael Irvin,14.0,4.666666666666667,3,active,7,percentage,False,0.08242436891250782,0.010000000000000009
9,3,Joanna Krupa,23.0,7.666666666666667,3,active,4,percentage,False,0.07692307692314689,0.010000000000000009
9,3,Tom DeLay,15.0,5.0,3,active,13,percentage,False,0.07854839992025975,0.010000000000000009
9,3,Aaron Carter,21.0,7.0,3,active,5,percentage,False,0.07692307692314689,0.010000000000000009
9,3,Mya,27.0,9.0,3,active,2,percentage,True,0.07692307692314689,0.010000000000000009
9,3,Donny Osmond,21.0,7.0,3,active,1,percentage,True,0.07692307692314689,0.010000000000000009
9,3,Kelly Osbourne,20.0,6.666666666666667,3,active,3,percentage,True,0.07692307692314689,0.010000000000000009
9,4,Melissa Joan Hart,28.0,9.333333333333334,3,active,9,percentage,False,0.09090909090909091,0.010000000000000009
9,4,Mark Dacascos,22.0,7.333333333333333,3,active,6,percentage,False,0.09090909090909091,0.010000000000000009
9,4,Chuck Liddell,17.0,5.666666666666667,3,eliminated_this_week,11,percentage,False,0.08748760330578513,0.010000000000000009
9,4,Natalie Coughlin,24.0,8.0,3,active,10,percentage,False,0.09090909090909091,0.010000000000000009
9,4,Louie Vito,16.0,5.333333333333333,3,active,8,percentage,False,0.09261983471074381,0.010000000000000009
9,4,Michael Irvin,16.0,5.333333333333333,3,active,7,percentage,False,0.09261983471074381,0.010000000000000009
9,4,Joanna Krupa,26.0,8.666666666666666,3,active,4,percentage,False,0.09090909090909091,0.010000000000000009
9,4,Aaron Carter,18.0,6.0,3,active,5,percentage,False,0.09090909090909091,0.010000000000000009
9,4,Mya,28.0,9.333333333333334,3,active,2,percentage,True,0.09090909090909091,0.010000000000000009
9,4,Donny Osmond,24.0,8.0,3,active,1,percentage,True,0.09090909090909091,0.010000000000000009
9,4,Kelly Osbourne,23.0,7.666666666666667,3,active,3,percentage,True,0.09090909090909091,0.010000000000000009
9,5,Melissa Joan Hart,23.0,7.666666666666667,3,active,9,percentage,False,0.1,0.010000000000000009
9,5,Mark Dacascos,26.0,8.666666666666666,3,active,6,percentage,False,0.1,0.010000000000000009
9,5,Natalie Coughlin,22.0,7.333333333333333,3,eliminated_this_week,10,percentage,False,0.09743388429752066,0.010000000000000009
9,5,Louie Vito,22.0,7.333333333333333,3,active,8,percentage,False,0.1,0.010000000000000009
9,5,Michael Irvin,21.0,7.0,3,active,7,percentage,False,0.10256611570247934,0.010000000000000009
9,5,Joanna Krupa,24.0,8.0,3,active,4,percentage,False,0.1,0.010000000000000009
9,5,Aaron Carter,24.0,8.0,3,active,5,percentage,False,0.1,0.010000000000000009
9,5,Mya,27.0,9.0,3,active,2,percentage,True,0.1,0.010000000000000009
9,5,Donny Osmond,29.0,9.666666666666666,3,active,1,percentage,True,0.1,0.010000000000000009
9,5,Kelly Osbourne,24.0,8.0,3,active,3,percentage,True,0.1,0.010000000000000009
9,6,Melissa Joan Hart,23.9999,7.9999666666666664,3,eliminated_this_week,9,percentage,False,0.1089379313770274,0.01173083579904699
9,6,Mark Dacascos,32.0,10.666666666666666,3,active,6,percentage,False,0.1111111111111111,0.01173083579904699
9,6,Louie Vito,24.0,8.0,3,eliminated_this_week,8,percentage,False,0.10893783522284842,0.01173083579904699
9,6,Michael Irvin,21.9998,7.333266666666667,3,active,7,percentage,False,0.1154575667334575,0.01173083579904699
9,6,Joanna Krupa,35.9999,11.999966666666666,3,active,4,percentage,False,0.1111111111111111,0.01173083579904699
9,6,Aaron Carter,32.9998,10.999933333333333,3,active,5,percentage,False,0.1111111111111111,0.01173083579904699
9,6,Mya,33.0,11.0,3,active,2,percentage,True,0.1111111111111111,0.01173083579904699
9,6,Donny Osmond,30.999899999999997,10.3333,3,active,1,percentage,True,0.1111111111111111,0.01173083579904699
9,6,Kelly Osbourne,24.9998,8.333266666666667,3,active,3,percentage,True,0.1111111111111111,0.01173083579904699
9,7,Mark Dacascos,21.5,7.166666666666667,3,eliminated_this_week,6,percentage,False,0.1459561457061457,0.05198005698005714
9,7,Michael Irvin,23.5,7.833333333333333,3,eliminated_this_week,7,percentage,False,0.13975814000814,0.05198005698005714
9,7,Joanna Krupa,27.5,9.166666666666666,3,active,4,percentage,False,0.14285714285714285,0.05198005698005714
9,7,Aaron Carter,26.5,8.833333333333334,3,active,5,percentage,False,0.14285714285714285,0.05198005698005714
9,7,Mya,24.5,8.166666666666666,3,active,2,percentage,True,0.14285714285714285,0.05198005698005714
9,7,Donny Osmond,26.0,8.666666666666666,3,active,1,percentage,True,0.14285714285714285,0.05198005698005714
9,7,Kelly Osbourne,26.0,8.666666666666666,3,active,3,percentage,True,0.14285714285714285,0.05198005698005714
9,8,Joanna Krupa,26.0,8.666666666666666,3,active,4,percentage,False,0.1999999999999993,0.010000000000000009
9,8,Aaron Carter,25.0,8.333333333333334,3,eliminated_this_week,5,percentage,False,0.19950000000000107,0.010000000000000009
9,8,Mya,29.5,9.833333333333334,3,active,2,percentage,True,0.1999999999999993,0.010000000000000009
9,8,Donny Osmond,25.0,8.333333333333334,3,active,1,percentage,True,0.20050000000000107,0.010000000000000009
9,8,Kelly Osbourne,25.5,8.5,3,active,3,percentage,True,0.1999999999999993,0.010000000000000009
9,9,Joanna Krupa,27.0,9.0,3,eliminated_this_week,4,percentage,False,0.23856214990068556,0.009999999999999454
9,9,Mya,28.9999,9.666633333333333,3,active,2,percentage,True,0.25000000000045475,0.009999999999999454
9,9,Donny Osmond,24.666600000000003,8.2222,3,active,1,percentage,True,0.2614378500984049,0.009999999999999454
9,9,Kelly Osbourne,25.9998,8.6666,3,active,3,percentage,True,0.25000000000045475,0.009999999999999454
9,10,Mya,28.333199999999998,9.4444,3,active,2,percentage,True,0.34320309320309317,0.3
9,10,Donny Osmond,28.9998,9.6666,3,active,1,percentage,True,0.35127769056340485,0.3
9,10,Kelly Osbourne,25.2222,8.4074,3,active,3,percentage,True,0.305519216233502,0.3
10,1,Aiden Turner,15.0,5.0,3,active,9,percentage,False,0.07177033492822966,0.3
10,1,Shannen Doherty,18.0,6.0,3,active,11,percentage,False,0.0861244019138756,0.3
10,1,Niecy Nash,18.0,6.0,3,active,5,percentage,False,0.0861244019138756,0.3
10,1,Buzz Aldrin,14.0,4.666666666666667,3,active,10,percentage,False,0.06698564593301436,0.3
10,1,Chad Ochocinco,18.0,6.0,3,active,4,percentage,False,0.0861244019138756,0.3
10,1,Evan Lysacek,23.0,7.666666666666667,3,active,2,percentage,True,0.11004784688995216,0.3
10,1,Pamela Anderson,21.0,7.0,3,active,6,percentage,False,0.10047846889952153,0.3
10,1,Nicole Scherzinger,25.0,8.333333333333334,3,active,1,percentage,True,0.11961722488038277,0.3
10,1,Erin Andrews,21.0,7.0,3,active,3,percentage,True,0.10047846889952153,0.3
10,1,Kate Gosselin,16.0,5.333333333333333,3,active,8,percentage,False,0.07655502392344497,0.3
10,1,Jake Pavelka,20.0,6.666666666666667,3,active,7,percentage,False,0.09569377990430622,0.3
10,2,Aiden Turner,19.0,6.333333333333333,3,active,9,percentage,False,0.09090909090909091,0.010000000000000009
10,2,Shannen Doherty,20.0,6.666666666666667,3,eliminated_this_week,11,percentage,False,0.07054545454545454,0.010000000000000009
10,2,Niecy Nash,21.0,7.0,3,active,5,percentage,False,0.09090909090909091,0.010000000000000009
10,2,Buzz Aldrin,12.0,4.0,3,active,10,percentage,False,0.10790909090909091,0.010000000000000009
10,2,Chad Ochocinco,16.0,5.333333333333333,3,active,4,percentage,False,0.09090909090909091,0.010000000000000009
10,2,Evan Lysacek,24.0,8.0,3,active,2,percentage,True,0.09090909090909091,0.010000000000000009
10,2,Pamela Anderson,22.0,7.333333333333333,3,active,6,percentage,False,0.09090909090909091,0.010000000000000009
10,2,Nicole Scherzinger,28.0,9.333333333333334,3,active,1,percentage,True,0.09090909090909091,0.010000000000000009
10,2,Erin Andrews,23.0,7.666666666666667,3,active,3,percentage,True,0.09090909090909091,0.010000000000000009
10,2,Kate Gosselin,15.0,5.0,3,active,8,percentage,False,0.09427272727272727,0.010000000000000009
10,2,Jake Pavelka,20.0,6.666666666666667,3,active,7,percentage,False,0.09090909090909091,0.010000000000000009
10,3,Aiden Turner,20.0,6.666666666666667,3,active,9,percentage,False,0.1,0.09852216748768461
10,3,Niecy Nash,21.0,7.0,3,active,5,percentage,False,0.1,0.09852216748768461
10,3,Buzz Aldrin,13.0,4.333333333333333,3,eliminated_this_week,10,percentage,False,0.1,0.09852216748768461
10,3,Chad Ochocinco,20.0,6.666666666666667,3,active,4,percentage,False,0.1,0.09852216748768461
10,3,Evan Lysacek,26.0,8.666666666666666,3,active,2,percentage,True,0.1,0.09852216748768461
10,3,Pamela Anderson,21.0,7.0,3,active,6,percentage,False,0.1,0.09852216748768461
10,3,Nicole Scherzinger,23.0,7.666666666666667,3,active,1,percentage,True,0.1,0.09852216748768461
10,3,Erin Andrews,23.0,7.666666666666667,3,active,3,percentage,True,0.1,0.09852216748768461
10,3,Kate Gosselin,15.0,5.0,3,active,8,percentage,False,0.1,0.09852216748768461
10,3,Jake Pavelka,21.0,7.0,3,active,7,percentage,False,0.1,0.09852216748768461
10,4,Aiden Turner,16.5,5.5,3,eliminated_this_week,9,percentage,False,0.1092634022162324,0.010000000000000009
10,4,Niecy Nash,18.0,6.0,3,active,5,percentage,False,0.1111111111111111,0.010000000000000009
10,4,Chad Ochocinco,22.0,7.333333333333333,3,active,4,percentage,False,0.1111111111111111,0.010000000000000009
10,4,Evan Lysacek,26.0,8.666666666666666,3,active,2,percentage,True,0.1111111111111111,0.010000000000000009
10,4,Pamela Anderson,23.5,7.833333333333333,3,active,6,percentage,False,0.1111111111111111,0.010000000000000009
10,4,Nicole Scherzinger,25.0,8.333333333333334,3,active,1,percentage,True,0.1111111111111111,0.010000000000000009
10,4,Erin Andrews,19.5,6.5,3,active,3,percentage,True,0.1111111111111111,0.010000000000000009
10,4,Kate Gosselin,16.0,5.333333333333333,3,active,8,percentage,False,0.11295882000598981,0.010000000000000009
10,4,Jake Pavelka,19.0,6.333333333333333,3,active,7,percentage,False,0.1111111111111111,0.010000000000000009
10,5,Niecy Nash,18.0,6.0,3,active,5,percentage,False,0.125,0.17341040462427737
10,5,Chad Ochocinco,18.0,6.0,3,active,4,percentage,False,0.125,0.17341040462427737
10,5,Evan Lysacek,27.0,9.0,3,active,2,percentage,True,0.125,0.17341040462427737
10,5,Pamela Anderson,21.0,7.0,3,active,6,percentage,False,0.125,0.17341040462427737
10,5,Nicole Scherzinger,29.0,9.666666666666666,3,active,1,percentage,True,0.125,0.17341040462427737
10,5,Erin Andrews,22.0,7.333333333333333,3,active,3,percentage,True,0.125,0.17341040462427737
10,5,Kate Gosselin,15.0,5.0,3,eliminated_this_week,8,percentage,False,0.125,0.17341040462427737
10,5,Jake Pavelka,23.0,7.666666666666667,3,active,7,percentage,False,0.125,0.17341040462427737
10,6,Niecy Nash,25.9998,8.6666,3,active,5,percentage,False,0.14285714285714285,0.04784226550041126
10,6,Chad Ochocinco,30.999899999999997,10.3333,3,active,4,percentage,False,0.14285714285714285,0.04784226550041126
10,6,Evan Lysacek,27.0,9.0,3,active,2,percentage,True,0.14285714285714285,0.04784226550041126
10,6,Pamela Anderson,29.9998,9.999933333333333,3,active,6,percentage,False,0.14285714285714285,0.04784226550041126
10,6,Nicole Scherzinger,35.9999,11.999966666666666,3,active,1,percentage,True,0.14285714285714285,0.04784226550041126
10,6,Erin Andrews,34.0,11.333333333333334,3,active,3,percentage,True,0.14285714285714285,0.04784226550041126
10,6,Jake Pavelka,24.999899999999997,8.3333,3,eliminated_this_week,7,percentage,False,0.14285714285714285,0.04784226550041126
10,7,Niecy Nash,24.5,8.166666666666666,3,active,5,percentage,False,0.17038210075023008,0.010000000000000009
10,7,Chad Ochocinco,26.0,8.666666666666666,3,active,4,percentage,False,0.16666666666668561,0.010000000000000009
10,7,Evan Lysacek,27.0,9.0,3,active,2,percentage,True,0.16666666666668561,0.010000000000000009
10,7,Pamela Anderson,25.5,8.5,3,eliminated_this_week,6,percentage,False,0.16295123258302752,0.010000000000000009
10,7,Nicole Scherzinger,27.0,9.0,3,active,1,percentage,True,0.16666666666668561,0.010000000000000009
10,7,Erin Andrews,25.5,8.5,3,active,3,percentage,True,0.16666666666668561,0.010000000000000009
10,8,Niecy Nash,21.5,7.166666666666667,3,eliminated_this_week,5,percentage,False,0.2,0.07905138339921014
10,8,Chad Ochocinco,22.5,7.5,3,active,4,percentage,False,0.2,0.07905138339921014
10,8,Evan Lysacek,26.5,8.833333333333334,3,active,2,percentage,True,0.2,0.07905138339921014
10,8,Nicole Scherzinger,29.5,9.833333333333334,3,active,1,percentage,True,0.2,0.07905138339921014
10,8,Erin Andrews,26.5,8.833333333333334,3,active,3,percentage,True,0.2,0.07905138339921014
10,9,Chad Ochocinco,26.0,8.666666666666666,3,eliminated_this_week,4,percentage,False,0.25,0.1769911504424776
10,9,Evan Lysacek,29.5,9.833333333333334,3,active,2,percentage,True,0.25,0.1769911504424776
10,9,Nicole Scherzinger,29.5,9.833333333333334,3,active,1,percentage,True,0.25,0.1769911504424776
10,9,Erin Andrews,28.0,9.333333333333334,3,active,3,percentage,True,0.25,0.1769911504424776
10,10,Evan Lysacek,26.888699999999996,8.9629,3,active,2,percentage,True,0.325268368450467,0.3
10,10,Nicole Scherzinger,28.7777,9.592566666666666,3,active,1,percentage,True,0.3481193038992962,0.3
10,10,Erin Andrews,26.9998,8.999933333333333,3,active,3,percentage,True,0.32661232765023673,0.3
11,1,David Hasselhoff,15.0,5.0,3,eliminated_this_week,12,percentage,False,0.08266666666666665,0.010000000000000009
11,1,Florence Henderson,18.0,6.0,3,active,8,percentage,False,0.08333333333333333,0.010000000000000009
11,1,Kyle Massey,23.0,7.666666666666667,3,active,2,percentage,True,0.08333333333333333,0.010000000000000009
11,1,Jennifer Grey,24.0,8.0,3,active,1,percentage,True,0.08333333333333333,0.010000000000000009
11,1,Rick Fox,22.0,7.333333333333333,3,active,6,percentage,False,0.08333333333333333,0.010000000000000009
11,1,Kurt Warner,19.0,6.333333333333333,3,active,5,percentage,False,0.08333333333333333,0.010000000000000009
11,1,Margaret Cho,15.0,5.0,3,active,10,percentage,False,0.08366666666666665,0.010000000000000009
11,1,Michael Bolton,16.0,5.333333333333333,3,active,11,percentage,False,0.08333333333333333,0.010000000000000009
11,1,Brandy,23.0,7.666666666666667,3,active,4,percentage,False,0.08333333333333333,0.010000000000000009
11,1,The Situation,15.0,5.0,3,active,9,percentage,False,0.08366666666666665,0.010000000000000009
11,1,Audrina Patridge,19.0,6.333333333333333,3,active,7,percentage,False,0.08333333333333333,0.010000000000000009
11,1,Bristol Palin,18.0,6.0,3,active,3,percentage,True,0.08333333333333333,0.010000000000000009
11,2,Florence Henderson,19.0,6.333333333333333,3,active,8,percentage,False,0.09090909090909091,0.2714932126696834
11,2,Kyle Massey,22.0,7.333333333333333,3,active,2,percentage,True,0.09090909090909091,0.2714932126696834
11,2,Jennifer Grey,24.0,8.0,3,active,1,percentage,True,0.09090909090909091,0.2714932126696834
11,2,Rick Fox,21.0,7.0,3,active,6,percentage,False,0.09090909090909091,0.2714932126696834
11,2,Kurt Warner,21.0,7.0,3,active,5,percentage,False,0.09090909090909091,0.2714932126696834
11,2,Margaret Cho,18.0,6.0,3,active,10,percentage,False,0.09090909090909091,0.2714932126696834
11,2,Michael Bolton,12.0,4.0,3,eliminated_this_week,11,percentage,False,0.09090909090909091,0.2714932126696834
11,2,Brandy,21.0,7.0,3,active,4,percentage,False,0.09090909090909091,0.2714932126696834
11,2,The Situation,18.0,6.0,3,active,9,percentage,False,0.09090909090909091,0.2714932126696834
11,2,Audrina Patridge,23.0,7.666666666666667,3,active,7,percentage,False,0.09090909090909091,0.2714932126696834
11,2,Bristol Palin,22.0,7.333333333333333,3,active,3,percentage,True,0.09090909090909091,0.2714932126696834
11,3,Florence Henderson,20.0,6.666666666666667,3,active,8,percentage,False,0.1,0.04524886877828038
11,3,Kyle Massey,23.0,7.666666666666667,3,active,2,percentage,True,0.1,0.04524886877828038
11,3,Jennifer Grey,24.0,8.0,3,active,1,percentage,True,0.1,0.04524886877828038
11,3,Rick Fox,24.0,8.0,3,active,6,percentage,False,0.1,0.04524886877828038
11,3,Kurt Warner,23.0,7.666666666666667,3,active,5,percentage,False,0.1,0.04524886877828038
11,3,Margaret Cho,18.0,6.0,3,eliminated_this_week,10,percentage,False,0.1,0.04524886877828038
11,3,Brandy,24.0,8.0,3,active,4,percentage,False,0.1,0.04524886877828038
11,3,The Situation,20.0,6.666666666666667,3,active,9,percentage,False,0.1,0.04524886877828038
11,3,Audrina Patridge,26.0,8.666666666666666,3,active,7,percentage,False,0.1,0.04524886877828038
11,3,Bristol Palin,19.0,6.333333333333333,3,active,3,percentage,True,0.1,0.04524886877828038
11,4,Florence Henderson,17.5,5.833333333333333,3,active,8,percentage,False,0.1111111111111111,0.11173184357541915
11,4,Kyle Massey,20.0,6.666666666666667,3,active,2,percentage,True,0.1111111111111111,0.11173184357541915
11,4,Jennifer Grey,28.0,9.333333333333334,3,active,1,percentage,True,0.1111111111111111,0.11173184357541915
11,4,Rick Fox,19.5,6.5,3,active,6,percentage,False,0.1111111111111111,0.11173184357541915
11,4,Kurt Warner,17.0,5.666666666666667,3,active,5,percentage,False,0.1111111111111111,0.11173184357541915
11,4,Brandy,24.0,8.0,3,active,4,percentage,False,0.1111111111111111,0.11173184357541915
11,4,The Situation,14.0,4.666666666666667,3,eliminated_this_week,9,percentage,False,0.1111111111111111,0.11173184357541915
11,4,Audrina Patridge,23.0,7.666666666666667,3,active,7,percentage,False,0.1111111111111111,0.11173184357541915
11,4,Bristol Palin,16.0,5.333333333333333,3,active,3,percentage,True,0.1111111111111111,0.11173184357541915
11,5,Florence Henderson,21.0,7.0,3,eliminated_this_week,8,percentage,False,0.11625824175824176,0.010000000000000009
11,5,Kyle Massey,20.0,6.666666666666667,3,active,2,percentage,True,0.125,0.010000000000000009
11,5,Jennifer Grey,25.0,8.333333333333334,3,active,1,percentage,True,0.125,0.010000000000000009
11,5,Rick Fox,24.0,8.0,3,active,6,percentage,False,0.125,0.010000000000000009
11,5,Kurt Warner,24.0,8.0,3,active,5,percentage,False,0.125,0.010000000000000009
11,5,Brandy,27.0,9.0,3,active,4,percentage,False,0.125,0.010000000000000009
11,5,Audrina Patridge,23.0,7.666666666666667,3,active,7,percentage,False,0.125,0.010000000000000009
11,5,Bristol Palin,18.0,6.0,3,active,3,percentage,True,0.13374175824175824,0.010000000000000009
11,6,Kyle Massey,29.999899999999997,9.999966666666666,3,active,2,percentage,True,0.14285714285714288,0.010000000000000009
11,6,Jennifer Grey,29.0,9.666666666666666,3,active,1,percentage,True,0.14285714285714288,0.010000000000000009
11,6,Rick Fox,30.0,10.0,3,active,6,percentage,False,0.14285714285714288,0.010000000000000009
11,6,Kurt Warner,21.9999,7.3333,3,active,5,percentage,False,0.16751157236487552,0.010000000000000009
11,6,Brandy,35.9999,11.999966666666666,3,active,4,percentage,False,0.14285714285714288,0.010000000000000009
11,6,Audrina Patridge,31.9998,10.6666,3,eliminated_this_week,7,percentage,False,0.11820271334941021,0.010000000000000009
11,6,Bristol Palin,27.9998,9.333266666666667,3,active,3,percentage,True,0.14285714285714288,0.010000000000000009
11,7,Kyle Massey,33.5,8.375,4,active,2,percentage,True,0.167,0.010000000000000009
11,7,Jennifer Grey,36.5,9.125,4,active,1,percentage,True,0.16666666666666666,0.010000000000000009
11,7,Rick Fox,34.5,8.625,4,eliminated_this_week,6,percentage,False,0.16120383693045565,0.010000000000000009
11,7,Kurt Warner,35.0,8.75,4,active,5,percentage,False,0.16666666666666666,0.010000000000000009
11,7,Brandy,36.5,9.125,4,active,4,percentage,False,0.16666666666666666,0.010000000000000009
11,7,Bristol Palin,32.5,8.125,4,active,3,percentage,True,0.17179616306954437,0.010000000000000009
11,8,Kyle Massey,28.0,9.333333333333334,3,active,2,percentage,True,0.2,0.010000000000000009
11,8,Jennifer Grey,28.5,9.5,3,active,1,percentage,True,0.2,0.010000000000000009
11,8,Kurt Warner,24.0,8.0,3,eliminated_this_week,5,percentage,False,0.19761320754716982,0.010000000000000009
11,8,Brandy,28.5,9.5,3,active,4,percentage,False,0.2,0.010000000000000009
11,8,Bristol Palin,23.5,7.833333333333333,3,active,3,percentage,True,0.2023867924528302,0.010000000000000009
11,9,Kyle Massey,29.0,9.666666666666666,3,active,2,percentage,True,0.25,0.010000000000000009
11,9,Jennifer Grey,30.0,10.0,3,active,1,percentage,True,0.25,0.010000000000000009
11,9,Brandy,28.5,9.5,3,eliminated_this_week,4,percentage,False,0.24072807017543857,0.010000000000000009
11,9,Bristol Palin,26.5,8.833333333333334,3,active,3,percentage,True,0.2592719298245614,0.010000000000000009
11,10,Kyle Massey,27.333199999999998,9.111066666666666,3,active,2,percentage,True,0.3293164561842318,0.3
11,10,Jennifer Grey,30.0,10.0,3,active,1,percentage,True,0.36144665408832316,0.3
11,10,Bristol Palin,25.666600000000003,8.555533333333335,3,active,3,percentage,True,0.3092368897274452,0.3
12,1,Ralph Macchio,24.0,8.0,3,active,4,percentage,False,0.11594202898550725,0.3
12,1,Chelsea Kane,21.0,7.0,3,active,3,percentage,True,0.10144927536231885,0.3
12,1,Kirstie Alley,23.0,7.666666666666667,3,active,2,percentage,True,0.1111111111111111,0.3
12,1,Hines Ward,21.0,7.0,3,active,1,percentage,True,0.10144927536231885,0.3
12,1,Sugar Ray Leonard,17.0,5.666666666666667,3,active,9,percentage,False,0.0821256038647343,0.3
12,1,Chris Jericho,19.0,6.333333333333333,3,active,7,percentage,False,0.09178743961352658,0.3
12,1,Petra Nemcova,18.0,6.0,3,active,8,percentage,False,0.08695652173913043,0.3
12,1,Mike Catherwood,13.0,4.333333333333333,3,active,11,percentage,False,0.06280193236714976,0.3
12,1,Romeo,19.0,6.333333333333333,3,active,5,percentage,False,0.09178743961352658,0.3
12,1,Wendy Williams,14.0,4.666666666666667,3,active,10,percentage,False,0.06763285024154589,0.3
12,1,Kendra Wilkinson,18.0,6.0,3,active,6,percentage,False,0.08695652173913043,0.3
12,2,Ralph Macchio,21.0,7.0,3,active,4,percentage,False,0.09090909090909091,0.010000000000000009
12,2,Chelsea Kane,18.0,6.0,3,active,3,percentage,True,0.09090909090909091,0.010000000000000009
12,2,Kirstie Alley,20.0,6.666666666666667,3,active,2,percentage,True,0.09090909090909091,0.010000000000000009
12,2,Hines Ward,23.0,7.666666666666667,3,active,1,percentage,True,0.09090909090909091,0.010000000000000009
12,2,Sugar Ray Leonard,17.0,5.666666666666667,3,active,9,percentage,False,0.09124242424242424,0.010000000000000009
12,2,Chris Jericho,23.0,7.666666666666667,3,active,7,percentage,False,0.09090909090909091,0.010000000000000009
12,2,Petra Nemcova,18.0,6.0,3,active,8,percentage,False,0.09090909090909091,0.010000000000000009
12,2,Mike Catherwood,17.0,5.666666666666667,3,eliminated_this_week,11,percentage,False,0.09024242424242424,0.010000000000000009
12,2,Romeo,23.0,7.666666666666667,3,active,5,percentage,False,0.09090909090909091,0.010000000000000009
12,2,Wendy Williams,17.0,5.666666666666667,3,active,10,percentage,False,0.09124242424242424,0.010000000000000009
12,2,Kendra Wilkinson,19.0,6.333333333333333,3,active,6,percentage,False,0.09090909090909091,0.010000000000000009
12,3,Ralph Macchio,21.0,7.0,3,active,4,percentage,False,0.1,0.23364485981308414
12,3,Chelsea Kane,23.0,7.666666666666667,3,active,3,percentage,True,0.1,0.23364485981308414
12,3,Kirstie Alley,21.0,7.0,3,active,2,percentage,True,0.1,0.23364485981308414
12,3,Hines Ward,25.0,8.333333333333334,3,active,1,percentage,True,0.1,0.23364485981308414
12,3,Sugar Ray Leonard,20.0,6.666666666666667,3,active,9,percentage,False,0.1,0.23364485981308414
12,3,Chris Jericho,21.0,7.0,3,active,7,percentage,False,0.1,0.23364485981308414
12,3,Petra Nemcova,25.0,8.333333333333334,3,active,8,percentage,False,0.1,0.23364485981308414
12,3,Romeo,20.0,6.666666666666667,3,active,5,percentage,False,0.1,0.23364485981308414
