celebrity_name,total_score,judge_rank,popularity_factor,estimated_vote_share,estimated_votes,is_eliminated,season,week
Louie Vito,16.0,10.0,0.00036381818225338336,0.0682742360352501,68274.2360352501,False,9,4
Mark Dacascos,22.0,7.0,-0.0016719518502681862,0.0897859004096563,89785.9004096563,False,9,4
Melissa Joan Hart,28.0,1.0,-0.002654631980740163,0.11810285980165985,118102.85980165986,False,9,4
Michael Irvin,16.0,10.0,0.0003635369526009512,0.06827422191097117,68274.22191097117,False,9,4
Mya,28.0,1.0,-0.0026534608785080084,0.11810303785165668,118103.03785165669,False,9,4
Natalie Coughlin,24.0,4.0,-0.002000259917475871,0.09838254116515623,98382.54116515623,False,9,4
Aaron Carter,24.0,4.0,-0.0004752614510004638,0.09871706019871823,98717.06019871823,False,9,5
Donny Osmond,29.0,1.0,-0.0006441705310282779,0.12135410042772854,121354.10042772854,False,9,5
Joanna Krupa,24.0,4.0,-0.0004752614510004644,0.09871706019871823,98717.06019871823,False,9,5
Kelly Osbourne,24.0,4.0,-0.0004752614510004639,0.09871706019871823,98717.06019871823,False,9,5
Louie Vito,22.0,8.0,-0.0004173370006801001,0.09088977223759599,90889.77223759599,False,9,5
Mark Dacascos,26.0,3.0,-0.0005383882184117175,0.10721679527453594,107216.79527453594,False,9,5
Melissa Joan Hart,23.0,7.0,-0.00044568459446137716,0.09472276969290261,94722.76969290261,False,9,5
Michael Irvin,21.0,10.0,0.048963636863817224,0.09103051198347109,91030.5119834711,False,9,5
Mya,27.0,2.0,-0.0005720875150172942,0.1117365839933841,111736.58399338409,False,9,5
Natalie Coughlin,22.0,8.0,-0.0497829760224192,0.08689828579422708,86898.28579422708,True,9,5
Aaron Carter,32.9998,3.0,-0.0025504350105473926,0.12638779080270607,126387.79080270606,False,9,6
Donny Osmond,30.9999,5.0,-0.002299655070044765,0.11796284691559104,117962.84691559104,False,9,6
Joanna Krupa,35.9999,1.0,-0.0029651884033255202,0.14015203128088044,140152.03128088044,False,9,6
Kelly Osbourne,24.9998,6.0,-0.001651649276291995,0.09588032983522309,95880.32983522309,False,9,6
Louie Vito,24.0,7.0,-0.09891921612340916,0.08540471442605406,85404.71442605407,True,9,6
Mark Dacascos,32.0,4.0,-0.0024226489443491296,0.1221041674336218,122104.1674336218,False,9,6
Melissa Joan Hart,23.9999,8.0,-0.0015568974045033813,0.09262163888067237,92621.63888067237,True,9,6
Michael Irvin,21.9998,9.0,0.09592988795448265,0.09309781790584062,93097.81790584062,False,9,6
Mya,33.0,2.0,-0.0025504600765544087,0.1263886625194105,126388.6625194105,False,9,6
Aaron Carter,26.5,2.0,0.0,0.1508079741002607,150807.9741002607,False,9,7
Donny Osmond,26.0,3.0,0.0,0.14783019927035526,147830.19927035525,False,9,7
Joanna Krupa,27.5,1.0,0.0,0.15694467782515586,156944.67782515587,False,9,7
Kelly Osbourne,26.0,3.0,0.0,0.14783019927035526,147830.19927035525,False,9,7
Mark Dacascos,21.5,7.0,0.0,0.12354150017099574,123541.50017099574,True,9,7
Michael Irvin,23.5,6.0,0.0,0.1338004101608525,133800.4101608525,True,9,7
Mya,24.5,5.0,0.0,0.13924503920202458,139245.03920202458,False,9,7
Aaron Carter,25.0,4.0,0.0,0.190637390833656,190637.39083365598,True,9,8
Donny Osmond,25.0,4.0,0.0,0.190637390833656,190637.39083365598,False,9,8
Joanna Krupa,26.0,2.0,0.0,0.19805427024311315,198054.27024311313,False,9,8
Kelly Osbourne,25.5,3.0,0.0,0.19431044573725542,194310.44573725542,False,9,8
Mya,29.5,1.0,0.0,0.22636050235231936,226360.50235231937,False,9,8
Donny Osmond,24.666600000000003,4.0,0.0874719033180558,0.252599939271182,252599.93927118203,False,9,9
Joanna Krupa,27.0,2.0,-0.09541937567821203,0.23072423950517276,230724.23950517277,True,9,9
Kelly Osbourne,25.9998,3.0,-0.004041415621597878,0.2438936808795324,243893.6808795324,False,9,9
Mya,28.9999,1.0,-0.004780312573089573,0.27278214034411274,272782.14034411276,False,9,9
Donny Osmond,28.9998,1.0,0.0,0.35114858182961173,351148.58182961174,False,9,10
Kelly Osbourne,25.2222,3.0,0.0,0.3061067878458941,306106.7878458941,False,9,10
Mya,28.3332,2.0,0.0,0.34274463032449415,342744.63032449415,False,9,10
Aiden Turner,15.0,10.0,0.0,0.0725907297186147,72590.7297186147,False,10,1
Buzz Aldrin,14.0,11.0,0.0,0.06886896525995506,68868.96525995506,False,10,1
Chad Ochocinco,18.0,6.0,0.0,0.08500686013409384,85006.86013409383,False,10,1
Erin Andrews,21.0,3.0,0.0,0.09954668175768949,99546.6817576895,False,10,1
Evan Lysacek,23.0,2.0,0.0,0.11059665620799286,110596.65620799286,False,10,1
Jake Pavelka,20.0,5.0,0.0,0.0944428716213345,94442.87162133449,False,10,1
Kate Gosselin,16.0,9.0,0.0,0.07651362295325433,76513.62295325432,False,10,1
Nicole Scherzinger,25.0,1.0,0.0,0.12287321032118818,122873.21032118818,False,10,1
Niecy Nash,18.0,6.0,0.0,0.08500686013409384,85006.86013409383,False,10,1
Pamela Anderson,21.0,3.0,0.0,0.09954668175768949,99546.6817576895,False,10,1
Shannen Doherty,18.0,6.0,0.0,0.08500686013409384,85006.86013409383,False,10,1
Aiden Turner,19.0,8.0,-0.056257592518661935,0.08676114381903077,86761.14381903077,False,10,2
Buzz Aldrin,12.0,11.0,0.4986127326364844,0.08700897694789123,87008.97694789122,False,10,2
Chad Ochocinco,16.0,9.0,-0.04394112877292265,0.07513952568083082,75139.52568083082,False,10,2
Erin Andrews,23.0,3.0,-0.07516310467060416,0.10411686075024107,104116.86075024107,False,10,2
Evan Lysacek,24.0,2.0,-0.08032835544801224,0.10877020714055625,108770.20714055626,False,10,2
Jake Pavelka,20.0,6.0,-0.06071657730778583,0.09090488233686259,90904.88233686259,False,10,2
Kate Gosselin,15.0,10.0,-0.009261281773169957,0.07337262373349901,73372.62373349901,False,10,2
Nicole Scherzinger,28.0,1.0,-0.10259423435073614,0.12851406646376912,128514.06646376912,False,10,2
Niecy Nash,21.0,5.0,-0.06535449144593974,0.09518063755126774,95180.63755126773,False,10,2
Pamela Anderson,22.0,4.0,-0.07017060649320575,0.09958573269064742,99585.73269064742,False,10,2
Shannen Doherty,20.0,6.0,-0.5964492972280359,0.050645342885403906,50645.34288540391,True,10,2
Aiden Turner,20.0,7.0,0.0,0.09705043988179297,97050.43988179298,False,10,3
Buzz Aldrin,13.0,10.0,0.0,0.06874494839288282,68744.94839288283,True,10,3
Chad Ochocinco,20.0,7.0,0.0,0.09705043988179297,97050.43988179298,False,10,3
Erin Andrews,23.0,2.0,0.0,0.11250684827685123,112506.84827685123,False,10,3
Evan Lysacek,26.0,1.0,0.0,0.13042486901252134,130424.86901252135,False,10,3
Jake Pavelka,21.0,4.0,0.0,0.10195096127636194,101950.96127636194,False,10,3
Kate Gosselin,15.0,9.0,0.0,0.07586272244822163,75862.72244822164,False,10,3
Nicole Scherzinger,23.0,2.0,0.0,0.11250684827685123,112506.84827685123,False,10,3
Niecy Nash,21.0,4.0,0.0,0.10195096127636194,101950.96127636194,False,10,3
Pamela Anderson,21.0,4.0,0.0,0.10195096127636194,101950.96127636194,False,10,3
Aiden Turner,16.5,8.0,-0.034849143002129365,0.08729401935095772,87294.01935095772,True,10,4
Chad Ochocinco,22.0,4.0,-0.0002874951888089649,0.11719380716619011,117193.80716619012,False,10,4
Erin Andrews,19.5,5.0,-0.00023789292002084262,0.10381100244164099,103811.00244164099,False,10,4
Evan Lysacek,26.0,1.0,-0.00038210697474674947,0.1422798758983765,142279.87589837651,False,10,4
Jake Pavelka,19.0,6.0,-0.00022872666262673883,0.10132350387859079,101323.5038785908,False,10,4
Kate Gosselin,16.0,9.0,0.03447168649191182,0.08998943643675908,89989.43643675908,False,10,4
Nicole Scherzinger,25.0,2.0,-0.00035647894124318086,0.13554587659537598,135545.87659537597,False,10,4
Niecy Nash,18.0,7.0,-0.00021108762756796124,0.09652570603571356,96525.70603571356,False,10,4
Pamela Anderson,23.5,3.0,-0.0003205840086361457,0.12603677219639509,126036.77219639509,False,10,4
Chad Ochocinco,18.0,6.0,0.0,0.10350002085533654,103500.02085533654,False,10,5
Erin Andrews,22.0,4.0,0.0,0.12452953447523754,124529.53447523754,False,10,5
Evan Lysacek,27.0,2.0,0.0,0.15692324262260066,156923.24262260066,False,10,5
Jake Pavelka,23.0,3.0,0.0,0.13042334858608023,130423.34858608023,False,10,5
Kate Gosselin,15.0,8.0,0.0,0.09009309192775504,90093.09192775504,True,10,5
Nicole Scherzinger,29.0,1.0,0.0,0.17212867962234893,172128.67962234892,False,10,5
Niecy Nash,18.0,6.0,0.0,0.10350002085533654,103500.02085533654,False,10,5
Pamela Anderson,21.0,5.0,0.0,0.11890206105530454,118902.06105530454,False,10,5
Chad Ochocinco,30.9999,3.0,0.0,0.1472009500779771,147200.9500779771,False,10,6
Erin Andrews,34.0,2.0,0.0,0.1627606660477471,162760.6660477471,False,10,6
Evan Lysacek,27.0,5.0,0.0,0.12874455782451755,128744.55782451754,False,10,6
Jake Pavelka,24.9999,7.0,0.0,0.12040259065907928,120402.59065907929,True,10,6
Nicole Scherzinger,35.9999,1.0,0.0,0.17403620222314928,174036.20222314927,False,10,6
Niecy Nash,25.9998,6.0,0.0,0.12450310254015463,124503.10254015464,False,10,6
Pamela Anderson,29.9998,4.0,0.0,0.14235193062737508,142351.93062737508,False,10,6
Chad Ochocinco,26.0,3.0,-0.0005546705326586994,0.16714741590952245,167147.41590952245,False,10,7
Erin Andrews,25.5,4.0,-0.0005386922940409656,0.1639553696574158,163955.3696574158,False,10,7
Evan Lysacek,27.0,1.0,-0.0005875848520041219,0.17371866106927747,173718.66106927747,False,10,7
Nicole Scherzinger,27.0,1.0,-0.0005875848520041219,0.17371866106927747,173718.66106927747,False,10,7
Niecy Nash,24.5,6.0,0.04019123415125138,0.16394537829723307,163945.37829723308,False,10,7
Pamela Anderson,25.5,4.0,-0.041236988048513425,0.15751451399727362,157514.5139972736,True,10,7
Chad Ochocinco,22.5,4.0,0.0,0.17785484915252303,177854.84915252303,False,10,8
Erin Andrews,26.5,2.0,0.0,0.20831899406834492,208318.9940683449,False,10,8
Evan Lysacek,26.5,2.0,0.0,0.20831899406834492,208318.9940683449,False,10,8
Nicole Scherzinger,29.5,1.0,0.0,0.23454503241305527,234545.03241305528,False,10,8
Niecy Nash,21.5,5.0,0.0,0.1709621302977318,170962.1302977318,True,10,8
Chad Ochocinco,26.0,4.0,0.0,0.23056593945801068,230565.9394580107,True,10,9
Erin Andrews,28.0,3.0,0.0,0.24748088658424336,247480.88658424336,False,10,9
Evan Lysacek,29.5,1.0,0.0,0.26097658697887294,260976.58697887295,False,10,9
Nicole Scherzinger,29.5,1.0,0.0,0.26097658697887294,260976.58697887295,False,10,9
Erin Andrews,26.9998,2.0,0.0,0.3265173765768477,326517.3765768477,False,10,10
Evan Lysacek,26.8887,3.0,0.0,0.32520354885652203,325203.548856522,False,10,10
Nicole Scherzinger,28.7777,1.0,0.0,0.3482790745666303,348279.0745666303,False,10,10
Audrina Patridge,19.0,5.0,0.0,0.08248150708032445,82481.50708032445,False,11,1
Brandy,23.0,2.0,0.0,0.10190365989352629,101903.65989352629,False,11,1
Bristol Palin,18.0,7.0,0.0,0.07823449599096588,78234.49599096588,False,11,1
David Hasselhoff,15.0,10.0,0.0,0.06676108608218698,66761.08608218697,True,11,1
Florence Henderson,18.0,7.0,0.0,0.07823449599096588,78234.49599096588,False,11,1
Jennifer Grey,24.0,1.0,0.0,0.10743556711849271,107435.5671184927,False,11,1
Kurt Warner,19.0,5.0,0.0,0.08248150708032445,82481.50708032445,False,11,1
Kyle Massey,23.0,2.0,0.0,0.10190365989352629,101903.65989352629,False,11,1
Margaret Cho,15.0,10.0,0.0,0.06676108608218698,66761.08608218697,False,11,1
Michael Bolton,16.0,9.0,0.0,0.07038525556570242,70385.25556570242,False,11,1
Rick Fox,22.0,4.0,0.0,0.09665659313961061,96656.59313961062,False,11,1
The Situation,15.0,10.0,0.0,0.06676108608218698,66761.08608218697,False,11,1
Audrina Patridge,23.0,2.0,0.0,0.10387573411707357,103875.73411707357,False,11,2
Brandy,21.0,5.0,0.0,0.09403319038499941,94033.19038499941,False,11,2
Bristol Palin,22.0,3.0,0.0,0.09883201243834083,98832.01243834083,False,11,2
Florence Henderson,19.0,8.0,0.0,0.08512325779585696,85123.25779585696,False,11,2
Jennifer Grey,24.0,1.0,0.0,0.10917685345214145,109176.85345214145,False,11,2
Kurt Warner,21.0,5.0,0.0,0.09403319038499941,94033.19038499941,False,11,2
Kyle Massey,22.0,3.0,0.0,0.09883201243834083,98832.01243834083,False,11,2
Margaret Cho,18.0,9.0,0.0,0.08099006899715801,80990.06899715801,False,11,2
Michael Bolton,12.0,11.0,0.0,0.06008042060893223,60080.42060893223,True,11,2
Rick Fox,21.0,5.0,0.0,0.09403319038499941,94033.19038499941,False,11,2
The Situation,18.0,9.0,0.0,0.08099006899715801,80990.06899715801,False,11,2
Audrina Patridge,26.0,1.0,0.0,0.11854176913088496,118541.76913088496,False,11,3
Brandy,24.0,2.0,0.0,0.108285108584932,108285.108584932,False,11,3
Bristol Palin,19.0,9.0,0.0,0.08635988716991855,86359.88716991855,False,11,3
Florence Henderson,20.0,7.0,0.0,0.09035733227926239,90357.3322792624,False,11,3
Jennifer Grey,24.0,2.0,0.0,0.108285108584932,108285.108584932,False,11,3
Kurt Warner,23.0,5.0,0.0,0.103494531364372,103494.531364372,False,11,3
Kyle Massey,23.0,5.0,0.0,0.103494531364372,103494.531364372,False,11,3
Margaret Cho,18.0,10.0,0.0,0.08253929065713164,82539.29065713164,True,11,3
Rick Fox,24.0,2.0,0.0,0.108285108584932,108285.108584932,False,11,3
The Situation,20.0,7.0,0.0,0.09035733227926239,90357.3322792624,False,11,3
Audrina Patridge,23.0,3.0,0.0,0.12701104500406118,127011.04500406119,False,11,4
Brandy,24.0,2.0,0.0,0.1335603426815351,133560.3426815351,False,11,4
Bristol Palin,16.0,8.0,0.0,0.08932833546142782,89328.33546142782,False,11,4
Florence Henderson,17.5,6.0,0.0,0.09632594859897417,96325.94859897417,False,11,4
Jennifer Grey,28.0,1.0,0.0,0.1633133420376358,163313.3420376358,False,11,4
Kurt Warner,17.0,7.0,0.0,0.09393453218984173,93934.53218984173,False,11,4
Kyle Massey,20.0,4.0,0.0,0.10922784944966839,109227.84944966839,False,11,4
Rick Fox,19.5,5.0,0.0,0.10651612664488548,106516.12664488549,False,11,4
The Situation,14.0,9.0,0.0,0.08078247793197033,80782.47793197032,True,11,4
Audrina Patridge,23.0,5.0,-0.00693205545547173,0.1257905583282356,125790.55832823561,False,11,5
Brandy,27.0,1.0,-0.009002893812245217,0.14967400738546022,149674.00738546022,False,11,5
Bristol Palin,18.0,8.0,0.16027535423894618,0.11533164316814681,115331.64316814681,False,11,5
Florence Henderson,21.0,6.0,-0.17092994799669206,0.09884812668589883,98848.12668589884,True,11,5
Jennifer Grey,25.0,2.0,-0.007917735871023911,0.13723380593437898,137233.80593437896,False,11,5
Kurt Warner,24.0,3.0,-0.00741317663740138,0.1313921741940222,131392.1741940222,False,11,5
Kyle Massey,20.0,7.0,-0.005616309593549457,0.11033751010983525,110337.51010983525,False,11,5
Rick Fox,24.0,3.0,-0.007413176637401407,0.1313921741940222,131392.1741940222,False,11,5
Audrina Patridge,31.9998,2.0,-0.4115430157951342,0.10246351421847173,102463.51421847173,True,11,6
Brandy,35.9999,1.0,-0.0590361362875987,0.1761970408816881,176197.04088168812,False,11,6
Bristol Palin,27.9998,6.0,-0.03991214201664464,0.1369536310128691,136953.6310128691,False,11,6
Jennifer Grey,29.0,5.0,-0.04205336219722163,0.14145864514714984,141458.64514714983,False,11,6
Kurt Warner,21.9999,7.0,0.34318828804937246,0.15077237260631346,150772.37260631347,False,11,6
Kyle Massey,29.9999,4.0,-0.04426187394582692,0.1460771636576924,146077.1636576924,False,11,6
Rick Fox,30.0,3.0,-0.04426209087776798,0.14607763247581546,146077.63247581545,False,11,6
Brandy,36.5,1.0,-0.0013273839695845703,0.17520460145717615,175204.60145717615,False,11,7
Bristol Palin,32.5,6.0,0.05960104448644201,0.1653190463353509,165319.0463353509,False,11,7
Jennifer Grey,36.5,1.0,-0.0013273839695845716,0.17520460145717615,175204.60145717615,False,11,7
Kurt Warner,35.0,3.0,-0.0012446607838585786,0.16781316956133718,167813.16956133718,False,11,7
Kyle Massey,33.5,5.0,-0.0011654949384262041,0.16073186099276598,160731.86099276599,False,11,7
Rick Fox,34.5,4.0,-0.06192340236880243,0.15572672019619369,155726.7201961937,True,11,7
Brandy,28.5,1.0,-0.0002198458004618339,0.21491897538584473,214918.97538584474,False,11,8
Bristol Palin,23.5,5.0,0.02207410590699336,0.1815163097473797,181516.3097473797,False,11,8
Jennifer Grey,28.5,1.0,-0.00021984580046183352,0.21491897538584473,214918.97538584474,False,11,8
Kurt Warner,24.0,4.0,-0.022409264988279453,0.17774272505284683,177742.72505284683,True,11,8
Kyle Massey,28.0,3.0,-0.00021377819970464738,0.21090301442808396,210903.01442808396,False,11,8
Brandy,28.5,3.0,-0.07643737559292284,0.2322251615364236,232225.1615364236,True,11,9
Bristol Palin,26.5,4.0,0.07127520097294254,0.24976902112165403,249769.02112165402,False,11,9
Jennifer Grey,30.0,1.0,-0.002958455945529203,0.2635313547262399,263531.3547262399,False,11,9
Kyle Massey,29.0,2.0,-0.0028079778491084213,0.2544744626156826,254474.46261568257,False,11,9
Bristol Palin,25.666600000000003,3.0,0.0,0.3094392584198106,309439.2584198106,False,11,10
Jennifer Grey,30.0,1.0,0.0,0.3619083883064785,361908.3883064785,False,11,10
Kyle Massey,27.3332,2.0,0.0,0.3286523532737109,328652.3532737109,False,11,10
Chelsea Kane,21.0,3.0,0.0,0.10060204991937925,100602.04991937925,False,12,1
Chris Jericho,19.0,5.0,0.0,0.09045861390143103,90458.61390143103,False,12,1
Hines Ward,21.0,3.0,0.0,0.10060204991937925,100602.04991937925,False,12,1
Kendra Wilkinson,18.0,7.0,0.0,0.08577712345422638,85777.12345422637,False,12,1
Kirstie Alley,23.0,2.0,0.0,0.11188290436341923,111882.90436341923,False,12,1
Mike Catherwood,13.0,11.0,0.0,0.06576263773223287,65762.63773223288,False,12,1
Petra Nemcova,18.0,7.0,0.0,0.08577712345422638,85777.12345422637,False,12,1
Ralph Macchio,24.0,1.0,0.0,0.11798917987010912,117989.17987010912,False,12,1
Romeo,19.0,5.0,0.0,0.09045861390143103,90458.61390143103,False,12,1
Sugar Ray Leonard,17.0,9.0,0.0,0.08133791344734721,81337.91344734721,False,12,1
Wendy Williams,14.0,10.0,0.0,0.06935179003681809,69351.79003681809,False,12,1
Chelsea Kane,18.0,7.0,0.0,0.08301835550541561,83018.35550541562,False,12,2
Chris Jericho,23.0,1.0,0.0,0.10709233043557331,107092.33043557331,False,12,2
Hines Ward,23.0,1.0,0.0,0.10709233043557331,107092.33043557331,False,12,2
Kendra Wilkinson,19.0,6.0,0.0,0.08735564503288686,87355.64503288685,False,12,2
Kirstie Alley,20.0,5.0,0.0,0.0919195360189221,91919.5360189221,False,12,2
Mike Catherwood,17.0,9.0,0.0,0.07889641646202619,78896.41646202619,True,12,2
Petra Nemcova,18.0,7.0,0.0,0.08301835550541561,83018.35550541562,False,12,2
Ralph Macchio,21.0,4.0,0.0,0.09672186724456144,96721.86724456145,False,12,2
Romeo,23.0,1.0,0.0,0.10709233043557331,107092.33043557331,False,12,2
Sugar Ray Leonard,17.0,9.0,0.0,0.07889641646202619,78896.41646202619,False,12,2
Wendy Williams,17.0,9.0,0.0,0.07889641646202619,78896.41646202619,False,12,2
Chelsea Kane,23.0,3.0,0.0,0.10689765708847968,106897.65708847968,False,12,3
Chris Jericho,21.0,5.0,0.0,0.09735985477149954,97359.85477149954,False,12,3
Hines Ward,25.0,1.0,0.0,0.1173698247375702,117369.82473757019,False,12,3
Kendra Wilkinson,23.0,3.0,0.0,0.10689765708847968,106897.65708847968,False,12,3
Kirstie Alley,21.0,5.0,0.0,0.09735985477149954,97359.85477149954,False,12,3
Petra Nemcova,25.0,1.0,0.0,0.1173698247375702,117369.82473757019,False,12,3
Ralph Macchio,21.0,5.0,0.0,0.09735985477149954,97359.85477149954,False,12,3
Romeo,20.0,8.0,0.0,0.09291498962371507,92914.98962371507,False,12,3
Sugar Ray Leonard,20.0,8.0,0.0,0.09291498962371507,92914.98962371507,False,12,3
Wendy Williams,15.0,10.0,0.0,0.07355549278597145,73555.49278597145,True,12,3
Chelsea Kane,26.0,1.0,-0.007483227788167838,0.12678308937082602,126783.08937082603,False,12,4
Chris Jericho,23.0,4.0,-0.006144866941498611,0.11134279573076307,111342.79573076307,False,12,4
Hines Ward,25.0,2.0,-0.0070157333799835304,0.12141962805303802,121419.62805303802,False,12,4
Kendra Wilkinson,18.0,9.0,0.16129101775752938,0.10214955485814929,102149.55485814929,False,12,4
Kirstie Alley,22.0,7.0,-0.005739098381573891,0.10661326440975387,106613.26440975387,False,12,4
Petra Nemcova,23.0,4.0,-0.0061448669414986236,0.11134279573076307,111342.79573076307,False,12,4
Ralph Macchio,25.0,2.0,-0.007015733379983531,0.12141962805303802,121419.62805303802,False,12,4
Romeo,23.0,4.0,-0.006144866941498618,0.11134279573076307,111342.79573076307,False,12,4
Sugar Ray Leonard,21.0,8.0,-0.17080626515556194,0.08758644806290558,87586.44806290558,True,12,4
Chelsea Kane,26.0,2.0,0.0,0.13387694012943413,133876.94012943414,False,12,5
Chris Jericho,26.0,2.0,0.0,0.13387694012943413,133876.94012943414,False,12,5
Hines Ward,27.0,1.0,0.0,0.13951304844979226,139513.04844979226,False,12,5
Kendra Wilkinson,22.0,6.0,0.0,0.11351926601605007,113519.26601605007,False,12,5
Kirstie Alley,23.0,5.0,0.0,0.11829833311375514,118298.33311375513,False,12,5
Petra Nemcova,22.0,6.0,0.0,0.11351926601605007,113519.26601605007,True,12,5
Ralph Macchio,22.0,6.0,0.0,0.11351926601605007,113519.26601605007,False,12,5
Romeo,26.0,2.0,0.0,0.13387694012943413,133876.94012943414,False,12,5
Chelsea Kane,28.0,1.0,0.0,0.1556483598929148,155648.3598929148,False,12,6
Chris Jericho,22.0,7.0,0.0,0.12325631221663165,123256.31221663165,True,12,6
Hines Ward,27.0,3.0,0.0,0.14971155419750165,149711.55419750165,False,12,6
Kendra Wilkinson,25.0,5.0,0.0,0.13850863815288836,138508.63815288836,False,12,6
Kirstie Alley,26.0,4.0,0.0,0.14400119266050643,144001.19266050644,False,12,6
Ralph Macchio,24.0,6.0,0.0,0.13322558298664228,133225.5829866423,False,12,6
Romeo,28.0,1.0,0.0,0.1556483598929148,155648.3598929148,False,12,6
Chelsea Kane,32.0,3.0,0.00018333591658359677,0.1705472830796352,170547.2830796352,False,12,7
Hines Ward,33.0,1.0,0.00018852133124643822,0.1760947040030447,176094.7040030447,False,12,7
Kendra Wilkinson,30.5,4.0,-0.033362599001162556,0.15731779628746434,157317.79628746433,True,12,7
Kirstie Alley,30.0,5.0,0.00016612759617946218,0.15997031785844004,159970.31785844004,False,12,7
Ralph Macchio,33.0,1.0,0.00021074213427748874,0.17609883588778955,176098.83588778955,False,12,7
Romeo,30.0,5.0,0.00017097920929837234,0.15997106288362622,159971.06288362623,False,12,7
Chelsea Kane,27.5,1.0,-0.006908879884366576,0.21197166292497863,211971.66292497862,False,12,8
Hines Ward,27.0,2.0,-0.006713598885751376,0.20796739658739422,207967.3965873942,False,12,8
Kirstie Alley,26.5,3.0,-0.0065222244763961865,0.2040364063692937,204036.40636929372,False,12,8
Ralph Macchio,23.0,5.0,0.11976178269553749,0.19955072807872473,199550.72807872473,False,12,8
Romeo,26.0,4.0,-0.13120230417762327,0.1764738060396086,176473.8060396086,True,12,8
Chelsea Kane,36.5,1.0,0.0,0.3146040789143091,314604.0789143091,False,12,9
Hines Ward,30.0,2.0,0.0,0.2521535834983125,252153.5834983125,False,12,9
Kirstie Alley,27.0,3.0,0.0,0.22767307095555667,227673.07095555667,False,12,9
Ralph Macchio,24.0,4.0,0.0,0.2055692666318217,205569.2666318217,True,12,9
Chelsea Kane,29.666600000000003,1.0,0.0,0.3396329676151756,339632.9676151756,False,12,10
Hines Ward,29.666600000000003,1.0,0.0,0.3396329676151756,339632.9676151756,False,12,10
Kirstie Alley,27.9999,3.0,0.0,0.3207340647696488,320734.0647696488,False,12,10
Carson Kressley,17.0,7.0,0.0,0.07767793247649174,77677.93247649174,False,13,1
Chaz Bono,17.0,7.0,0.0,0.07767793247649174,77677.93247649174,False,13,1
Chynna Phillips,22.0,1.0,0.0,0.10241865805503168,102418.65805503169,False,13,1
David Arquette,18.0,6.0,0.0,0.08209447735454106,82094.47735454106,False,13,1
Elisabetta Canalis,15.0,11.0,0.0,0.0695448681653133,69544.8681653133,False,13,1
Hope Solo,21.0,3.0,0.0,0.09690870642093904,96908.70642093905,False,13,1
J.R. Martinez,22.0,1.0,0.0,0.10241865805503168,102418.65805503169,False,13,1
Kristin Cavallari,19.0,5.0,0.0,0.08676213433145742,86762.13433145742,False,13,1
Metta World Peace (Ron),14.0,12.0,0.0,0.06580347116532204,65803.47116532203,True,13,1
Nancy Grace,16.0,9.0,0.0,0.07349899028851843,73498.99028851843,False,13,1
Ricki Lake,20.0,4.0,0.0,0.09169518092234337,91695.18092234337,False,13,1
Rob Kardashian,16.0,9.0,0.0,0.07349899028851843,73498.99028851843,False,13,1
Carson Kressley,18.0,9.0,0.0013925544299983159,0.08291217814264601,82912.17814264601,False,13,2
Chaz Bono,17.0,11.0,0.12167743398490305,0.08741744494967309,87417.44494967308,False,13,2
Chynna Phillips,21.0,4.0,-0.011383662976869996,0.09525114853625252,95251.14853625253,False,13,2
David Arquette,18.0,9.0,0.0013907236884874096,0.08291203959239303,82912.03959239303,False,13,2
Elisabetta Canalis,21.0,4.0,-0.3079170555310717,0.06945912483896827,69459.12483896827,True,13,2
Hope Solo,19.0,8.0,-0.009588904441424788,0.08631312682350584,86313.12682350584,False,13,2
J.R. Martinez,22.0,2.0,-0.012192792595744401,0.10005766767093313,100057.66767093314,False,13,2
Kristin Cavallari,22.0,2.0,-0.012192792595744064,0.10005766767093317,100057.66767093317,False,13,2
Nancy Grace,21.0,4.0,-0.011253855336530252,0.09526431622692123,95264.31622692123,False,13,2
Ricki Lake,23.0,1.0,-0.013079702592671301,0.10508857257457843,105088.57257457843,False,13,2
Rob Kardashian,21.0,4.0,-0.01123023004256835,0.09526671297319524,95266.71297319523,False,13,2
Carson Kressley,23.0,8.0,-0.017805731361382103,0.09728734350794369,97287.34350794369,False,13,3
Chaz Bono,18.0,10.0,0.28714323365848654,0.09975563246805318,99755.63246805318,False,13,3
Chynna Phillips,26.0,2.0,-0.02154017596537072,0.11007504575301658,110075.04575301657,False,13,3
David Arquette,24.0,4.0,-0.018998263304499666,0.10139214983826117,101392.14983826118,False,13,3
Hope Solo,24.0,4.0,-0.01899826330449971,0.10139214983826117,101392.14983826118,False,13,3
J.R. Martinez,26.0,2.0,-0.02154017380042259,0.11007504602154299,110075.04602154299,False,13,3
Kristin Cavallari,24.0,4.0,-0.31608870068987927,0.07443917677180026,74439.17677180025,True,13,3
Nancy Grace,21.0,9.0,-0.015565624014749847,0.08952996247576425,89529.96247576425,False,13,3
Ricki Lake,27.0,1.0,-0.022894476761135735,0.1146613435419982,114661.3435419982,False,13,3
Rob Kardashian,24.0,4.0,-0.018998263825095098,0.10139214978335855,101392.14978335855,False,13,3
Carson Kressley,20.0,9.0,0.05149989777157526,0.10045425825471978,100454.25825471978,False,13,4
Chaz Bono,21.0,6.0,-0.0005086127710345795,0.10027829318364698,100278.29318364698,False,13,4
